Name,Brand,Price,CPU,RAM,Storage,GPU,URL
"Lenovo IdeaPad 5 14IRH9 Intel Core i5 13th Gen Touchscreen 2-in-1 Laptop (16GB, 512GB SSD, Windows 11 Home, 14 inch WUXGA IPS Display, MS Office 2024, Luna Grey, 1.6 KG)",,70990.0,,,,,https://www.croma.com/lenovo-ideapad-5-14irh9-intel-core-i5-13th-gen-touchscreen-2-in-1-laptop-16gb-512gb-ssd-windows-11-home-14-inch-wuxga-ips-display-ms-office-2024-luna-grey-1-6-kg-/p/312508
"Apple MacBook Air (13.6 inch, M4, 16GB, 512GB, macOS, Midnight)",,112990.0,,,,,https://www.croma.com/apple-macbook-air-13-6-inch-m4-16gb-512gb-macos-midnight-/p/314083
"Lenovo IdeaPad Slim 5 13ARP10 AMD Ryzen 7 Thin & Light Laptop (16GB, 512GB SSD, Windows 11 Home, 13.3 inch WUXGA IPS Display, MS Office Home 2024, Cloud Grey, 1.15 KG)",,62990.0,,,,,https://www.croma.com/lenovo-ideapad-slim-5-13arp10-amd-ryzen-7-thin-light-laptop-16gb-512gb-ssd-windows-11-home-13-3-inch-wuxga-ips-display-ms-office-home-2024-cloud-grey-1-15-kg-/p/315082
"ASUS Vivobook Go 14 AMD Ryzen 3 7320U Thin & Light Laptop (8GB, 512GB SSD, Windows 11 Home, 14 inch Full HD Display, MS Office Home 2024, Mixed Black, 1.38 KG)",,29990.0,,,,,https://www.croma.com/asus-vivobook-go-14-amd-ryzen-3-7320u-thin-light-laptop-8gb-512gb-ssd-windows-11-home-14-inch-full-hd-display-ms-office-home-2024-mixed-black-1-38-kg-/p/314353
"HP 15-hr1000TU Intel Core Ultra 5 Thin & Light Laptop (16GB, 512GB SSD, Windows 11 Home, 15.6 inch Full HD Display, Natural Silver, 1.65 KG)",,65990.0,,,,,https://www.croma.com/hp-15-hr1000tu-intel-core-ultra-5-thin-light-laptop-16gb-512gb-ssd-windows-11-home-15-6-inch-full-hd-display-natural-silver-1-65-kg-/p/316005
"Lenovo LOQ 15IAX9 Intel Core i5 12th Gen Gaming Laptop (12GB, 512GB SSD, Windows 11 Home, 4GB Graphics, 15.6 inch 144 Hz IPS Display, NVIDIA GeForce RTX 2050, MS Office 2024, Luna Grey, 2.38 KG)",,63990.0,,,,,https://www.croma.com/lenovo-loq-15iax9-intel-core-i5-12th-gen-gaming-laptop-12gb-512gb-ssd-windows-11-home-4gb-graphics-15-6-inch-144-hz-ips-display-nvidia-geforce-rtx-2050-ms-office-2024-luna-grey-2-38-kg-/p/312745
"HP 15-fd1284TU Intel Core 3 Thin & Light Laptop (16GB, 512GB SSD, Windows 11 Home, 15.6 inch Full HD Display, Natural Silver, 1.65 KG)",,39999.0,,,,,https://www.croma.com/hp-15-fd1284tu-intel-core-3-thin-light-laptop-16gb-512gb-ssd-windows-11-home-15-6-inch-full-hd-display-natural-silver-1-65-kg-/p/316466
"HP 14-em0214AU AMD Ryzen 5 Thin & Light Laptop (16GB, 512GB SSD, Windows 11 Home, 14 inch Full HD Display, Natural Silver, 1.4 KG)",,43499.0,,,,,https://www.croma.com/hp-14-em0214au-amd-ryzen-5-thin-light-laptop-16gb-512gb-ssd-windows-11-home-14-inch-full-hd-display-natural-silver-1-4-kg-/p/313735
"HP Victus 15-fb3011AX AMD Ryzen 5 Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 6GB Graphics, 15.6 inch 144Hz Full HD IPS Display, NVIDIA GeForce RTX 3050, Performance Blue, 2.29 KG)",,64990.0,,,,,https://www.croma.com/hp-victus-15-fb3011ax-amd-ryzen-5-gaming-laptop-16gb-512gb-ssd-windows-11-home-6gb-graphics-15-6-inch-144hz-full-hd-ips-display-nvidia-geforce-rtx-3050-performance-blue-2-29-kg-/p/314534
"HP 15-fc0155AU AMD Ryzen 5 7520U Thin & Light Laptop (8GB, 512GB SSD, Windows 11 Home, 15.6 inch Full HD Display, Natural Silver, 1.59 KG)",,39990.0,,,,,https://www.croma.com/hp-15-fc0155au-amd-ryzen-5-7520u-thin-light-laptop-8gb-512gb-ssd-windows-11-home-15-6-inch-full-hd-display-natural-silver-1-59-kg-/p/313184
